category,rating,label,text_
Home_and_Kitchen_5,1.0,CG,Not what I expected my old ones to be. I will keep them for the future.
Home_and_Kitchen_5,5.0,CG,unpacked and used as soon as it arrived.  I was a little surprised how well this one
Home_and_Kitchen_5,2.0,CG,"Very flimsy for blackout curtains. Not an easy task to put together. Also, the dimensions are"
Home_and_Kitchen_5,5.0,CG,"A standard christmas present for a friend, she loves it.

The only reason I gave"
Home_and_Kitchen_5,5.0,CG,"Looks fantastic in my guest room. The only problem is that it's not really a vacuum, but"
Home_and_Kitchen_5,5.0,CG,So easy to put up!  I love the look and feel of this pillow.
Home_and_Kitchen_5,5.0,CG,I absolutely love it.  We have had it for a few months now and it's been great
Home_and_Kitchen_5,5.0,CG,"Fits my 32 oz. Ozark, and I love the fact that it comes with a small"
Home_and_Kitchen_5,5.0,CG,Such an amazing product and looks amazing in the kitchen. I will definitely buy again!Very pretty.
Home_and_Kitchen_5,5.0,CG,Perfect size for eggs for a couple of reasons.  I need a lot of egg whites and they
Home_and_Kitchen_5,5.0,CG,"Great straws - very durable and will last a long time.

The only reason I gave"
Home_and_Kitchen_5,4.0,CG,Does the job but thinner than a professional blender?  I will say that it's a pretty good
Home_and_Kitchen_5,5.0,CG,Nicely made.  Great for keeping an open space on a shelf.  Very well made.
Home_and_Kitchen_5,4.0,CG,Fits well and seems to last a long time. Very good quality.
Home_and_Kitchen_5,5.0,CG,"I love this, perfect for what I need.  I've had mine for a couple of years"
Home_and_Kitchen_5,4.0,CG,"they look pretty, will see some wear and tear on them but overall they are just the right size"
Home_and_Kitchen_5,5.0,CG,Excellent product - my second. I love the look and feel of this pillow.
Home_and_Kitchen_5,5.0,CG,so ergonomically correct are these.  The only problem is that they are not really the same
Home_and_Kitchen_5,5.0,CG,"Mom loves it and is perfect for the summer.Very good quality.Nice, sturdy, and sturdy"
Home_and_Kitchen_5,1.0,CG,Tiny spatulas. Unless you are using a professional spatula you will need to make sure the
Home_and_Kitchen_5,5.0,CG,"Purchased for my 10-year-old daughter, who has arthritis in her hands. "
Home_and_Kitchen_5,5.0,CG,"Easy to set up, sturdy, and easy to clean. I will be purchasing more!Very pretty"
Home_and_Kitchen_5,5.0,CG,"Still a good product after reading a few reviews.Very good quality.Nice, sturdy, and functional"
Home_and_Kitchen_5,5.0,CG,I use these bags to store containers and they are very thick and sturdy. They are very easy to
Home_and_Kitchen_5,3.0,CG,I thought this would be a good addition to my kitchen.  I also have a large kitchen.
Home_and_Kitchen_5,4.0,CG,"Complements different color schemes, that are more vibrant and more comfortable."
Home_and_Kitchen_5,4.0,CG,"Softer than my more expensive, more expensive, more expensive model, I'm just not sure how"
Home_and_Kitchen_5,4.0,CG,I put the bottles of wine in the freezer and they are still fresh!  I have one in
Home_and_Kitchen_5,4.0,CG,"Small and compact, this travel mug has the design and design of a travel mug."
Home_and_Kitchen_5,5.0,CG,Works like a charm. Item looks great and the materials are good.  I have a large one
Home_and_Kitchen_5,5.0,CG,Love it use it daily and it is the best. I will keep my review.Very pretty.
Home_and_Kitchen_5,5.0,CG,"Item exactly as described,  and it arrived with a very good seal.  The dimensions are just"
Home_and_Kitchen_5,5.0,CG,does great on pug dog treats.  It's a good size and the lid is strong enough
Home_and_Kitchen_5,3.0,CG,Does not fit my husbands bed.  It's just too small.  I would order one.
Home_and_Kitchen_5,2.0,CG,This is not what I wanted. The quality is just what I wanted. The dimensions are just what
Home_and_Kitchen_5,5.0,CG,"Very comfortable and helps my wrists. The only problem is that it's not really a vacuum, but"
Home_and_Kitchen_5,5.0,CG,"Don't waste your time buying this set, they are just too thin and need to be cleaned every"
Home_and_Kitchen_5,3.0,CG,"I wish I had bought this sooner, but it is a great product for the price!  It"
Home_and_Kitchen_5,3.0,OR,Wish these were thicker. The cute polka dots pretty much disappear after baking.
Home_and_Kitchen_5,5.0,OR,The hooks are great for hanging stars from my ceiling! And great price!
Home_and_Kitchen_5,1.0,OR,Returned and exchanged twice now. Base broken every time. Over it.
Home_and_Kitchen_5,5.0,OR,"This knife is very sharp, be careful. Worked perfect for what i needed."
Home_and_Kitchen_5,5.0,OR,"Nice to travel with, taking them to Italy where ice is rather scarce."
Home_and_Kitchen_5,3.0,OR,If their handles were a bit thicker/stronger they will be a great product.
Home_and_Kitchen_5,1.0,OR,Do Not buy!! Quit working less than 2 months after it was purchased!!!
Home_and_Kitchen_5,4.0,OR,not as sturdy as i had expected. wobbles. it does the job though.
Home_and_Kitchen_5,5.0,OR,the blue color is much better than on picture. Good price and quality.
Home_and_Kitchen_5,1.0,OR,The knob from the end of the rod broke. Not good quality product.
Home_and_Kitchen_5,5.0,OR,They hold up my clothes. The yellow stuff doesn't rub off. Good hangars.
Home_and_Kitchen_5,4.0,OR,A little shorter then i expected but will try it out next christmas
Home_and_Kitchen_5,5.0,OR,"Love these sheets they are soft, cotton feel fit our king waterbed ."
Home_and_Kitchen_5,4.0,OR,"as others mentioned - cord kinda small, and the hose is kinda stiff."
Home_and_Kitchen_5,5.0,OR,Got this for my daughters new place.  She seems to love it.
Home_and_Kitchen_5,5.0,OR,These were really fun for an Alice and Wonderland themed party.
Home_and_Kitchen_5,5.0,OR,This is a beautiful table runner and looks great on my antique table.
Home_and_Kitchen_5,5.0,OR,"Worked as expected, good price. Not much to say about a balloon weight."
Home_and_Kitchen_5,4.0,OR,"Nice and easy to assemble, it serves it's purpose both functional and aesthetically"
Home_and_Kitchen_5,5.0,OR,These are so useful and attractive.  They made my old knives obsolete.
Home_and_Kitchen_5,5.0,OR,Works great and less than the shark brand! wiil and have bought again
Home_and_Kitchen_5,5.0,OR,This is exactly as advertised. Does. To get moldy.  Easy to clean.
Home_and_Kitchen_5,4.0,OR,Nice design great speed .. It worked excellent for my home made tamales
Home_and_Kitchen_5,1.0,OR,"Smells good, but it was broken and the glass is  cracked bad."
Home_and_Kitchen_5,1.0,OR,I was sent a soap fish that looked nothing like the pictures cattie.
Home_and_Kitchen_5,4.0,OR,"Great product, does it's job well holding my lunch several days a week."
Home_and_Kitchen_5,5.0,OR,"Cute lunchbox, great for preschooler. Fits plenty of food and easy to clean."
Home_and_Kitchen_5,5.0,OR,Nice quality. I bought this to be used with my Solo Campfire Stove.
Home_and_Kitchen_5,5.0,OR,Can't beat this time tested design.  Easy installation... highly functional ...priced right.
Home_and_Kitchen_5,3.0,OR,"In terms of overall durability, they're great, but they do scratch very easily."
Home_and_Kitchen_5,5.0,OR,"So far, so good! And no weird smell, unlike so many plastic liners."
Home_and_Kitchen_5,5.0,OR,Fantastic design. No debris falls out with the ends designed as they are.
Home_and_Kitchen_5,5.0,OR,Nice size.  Fits perfectly.  Love the added organization  they provide.
Home_and_Kitchen_5,5.0,OR,I use this pot for most everything!  This is my second purchase.
Home_and_Kitchen_5,5.0,OR,Very pleased with the product. Arrived in a timely manner. Exactly as shown.
Home_and_Kitchen_5,5.0,OR,Great for the mudrooma and as a towel rack and other wonderful projects.
Home_and_Kitchen_5,5.0,OR,SOOOOOOO cute. I love them. Adorable. Well made and totally worth the price!!
Home_and_Kitchen_5,5.0,OR,I got these as a gift for my son.
Home_and_Kitchen_5,5.0,OR,"Hygienic and great looks, what else do you want from a toilet brush?"
Home_and_Kitchen_5,5.0,OR,I have this on my bar for rimming salt for margaritas. Looks sleek.
Home_and_Kitchen_5,3.0,OR,Returned because I thought I was ordering the bed and not the trundle
Home_and_Kitchen_5,5.0,OR,"This clock is large, easy to read, inexpensive, and gets the job done."
Home_and_Kitchen_5,5.0,OR,great tool ....my knives are a sharp as when I purchased them new
Home_and_Kitchen_5,5.0,OR,Super cute & great price! Have it in the blue and white too!
Home_and_Kitchen_5,4.0,OR,"Bought as a gift for my daughter, seems to be a great buy."
Home_and_Kitchen_5,5.0,CG,Very good buy for the price. The only problem is that it's kind of hard to put the
Home_and_Kitchen_5,1.0,CG,Doesn't fit queen bed. The material is too thick and thin for a queen bed.
Home_and_Kitchen_5,5.0,CG,GREAT PRODUCT... HAVE HAD CORELLE FOR YEARS!!WONDERFUL PRODUCT!
Home_and_Kitchen_5,5.0,CG,"Keep cold drinks cold, hot drinks hot, cold drinks hot.

The only reason I gave"
Home_and_Kitchen_5,5.0,CG,It was as exactly decribed as it was shown on the picture.  The actual dimensions are just
Home_and_Kitchen_5,5.0,CG,"Not only does this ottoman look nice, it's comfortable and looks nice on my countertop"
Home_and_Kitchen_5,4.0,CG,"The glass is wonderful, the colors are vibrant and the design is a nice touch."
Home_and_Kitchen_5,5.0,CG,I bought this as a gift for my daughter and she loved it.  It's been a great
Home_and_Kitchen_5,5.0,CG,Great Product & Service. I use it everyday.Very comfortable.  I love it!Very pretty
Home_and_Kitchen_5,1.0,CG,"These curtains weren't as wide as I expected.  I was expecting a tighter curtain, but the"
Home_and_Kitchen_5,5.0,CG,"Easy to use. Pie edges are a little thin, but I will keep that in mind when making"
Home_and_Kitchen_5,5.0,CG,"Totally works for me, I use it everyday. It is very easy to clean, I have"
Home_and_Kitchen_5,4.0,CG,"The colors are good and look good, the materials are good, and the quality is good."
Home_and_Kitchen_5,5.0,CG,It's so amazing how it looks on the wall.  I will keep it for a long time
Home_and_Kitchen_5,5.0,CG,"These knives aren't only nice, they're also very sharp.

The blade is sharp and"
Home_and_Kitchen_5,5.0,CG,I love this set! It looks great and the colors are vibrant.  I have a large collection
Home_and_Kitchen_5,4.0,CG,"Great cupcake holder. Looked nice and sturdy, but the instructions are a little misleading."
Home_and_Kitchen_5,5.0,CG,My wife has been making cookies for the last two years and she's happy with the way she's
Home_and_Kitchen_5,3.0,CG,The pillow is excessively firm.  I have an older version of this pillow that is a little larger
Home_and_Kitchen_5,5.0,CG,I grow my own spices and herbs and they are just what I needed for my kitchen.
Home_and_Kitchen_5,5.0,CG,High Quality. Works well. Solid material. The only problem is that it's not really a vacuum
Home_and_Kitchen_5,5.0,CG,Handled heavy pans without tipping.  The only problem is that it's kind of hard to put
Home_and_Kitchen_5,3.0,CG,"Look nice but is too small for my liking.Very good quality.Nice, sturdy, and functional"
Home_and_Kitchen_5,5.0,CG,Just Stunning! Clean and Modern. We have had this for a few months now and have been
Home_and_Kitchen_5,5.0,CG,really l;ike this item.  We have had it for a few months now and it's
Home_and_Kitchen_5,5.0,CG,Perfect for my white desk. I love the look and feel of this chair.
Home_and_Kitchen_5,5.0,CG,Gorgeous industrial feel. Easy to use. The only problem is that it's not really a
Home_and_Kitchen_5,4.0,CG,Exactly as described. Purchased as a gift and the recipient loved it.
Home_and_Kitchen_5,5.0,CG,These are a nice size and a nice quality.  I will keep them for the next couple of
Home_and_Kitchen_5,4.0,CG,Knives look well in the kitchen. The only problem is that it's not really a strong one
Home_and_Kitchen_5,5.0,CG,Very pretty and the size is perfect.  It is thick enough to hold a small person and is
Home_and_Kitchen_5,5.0,CG,Used this on my mattress and it kept the sheets comfortable.  I also have a mattress that is
Home_and_Kitchen_5,4.0,CG,COMFORTABLE BUT MADE FOR A LOT OF USE!!  I've had mine for a couple
Home_and_Kitchen_5,5.0,CG,"So far, this thing has been a great addition to my kitchen.  I have a large kitchen"
Home_and_Kitchen_5,3.0,CG,Fit well.  Not as thick as the ones we have but it's still a very nice one
Home_and_Kitchen_5,5.0,CG,"These icetrays really are easy-release, and have the design to make them work.
"
Home_and_Kitchen_5,1.0,CG,"The scale is not accurate, it is just a bit too large.

The scale has a"
Home_and_Kitchen_5,5.0,CG,I use this for doing some laundry and it's a good size.  It's been a couple
Home_and_Kitchen_5,3.0,CG,"These sheets are very thin, and have a wide opening. I will be purchasing a different size for"
Home_and_Kitchen_5,5.0,CG,"These are exactly what I needed. The only problem is that they are small, and the one I"
Home_and_Kitchen_5,2.0,CG,Loved it. Stopped working within a week and the only thing I did was turn it off
Home_and_Kitchen_5,5.0,CG,"Love it, and so will my wife and I. Very good quality."
Home_and_Kitchen_5,5.0,CG,"Make sure you follow,the directions are very easy to follow. I will keep my review for the"
Home_and_Kitchen_5,5.0,CG,"The cushion works well for what it is intended to do.

The only reason I gave it"
Home_and_Kitchen_5,4.0,OR,doesn't last very long. you can only burn so long before it won't float.
Home_and_Kitchen_5,5.0,OR,I use to make beer can chicken on the smoker.  Cleans up easily.
Home_and_Kitchen_5,5.0,OR,"Soft, soft, soft.  We love them.  We would order again without hesitation."
Home_and_Kitchen_5,5.0,OR,Perfect small scale! Easy to use and compact size makes it convenient for travel.
Home_and_Kitchen_5,5.0,OR,I love this pitcher! Perfect for tea and it doesn't drip all over everything!
Home_and_Kitchen_5,5.0,OR,every bit as good as the name brand; do not hesitate to get these!
Home_and_Kitchen_5,5.0,OR,Perfect size for my kitchen.  Easy to assemble. Very happy with this cart!
Home_and_Kitchen_5,3.0,OR,Didn't really help make a difference.  Must be time for a new robot
Home_and_Kitchen_5,5.0,OR,These hooks are gorgeous! They really add an elegant touch to my shower curtain.
Home_and_Kitchen_5,5.0,OR,"Love the color. Love that it is lightweight.
The bowls are much larger than expected."
Home_and_Kitchen_5,5.0,OR,"This item's bulky for a small apartment counter top, but works like a charm!"
Home_and_Kitchen_5,5.0,OR,"Love, love, love this coffee maker. It is the perfect size for my RV."
Home_and_Kitchen_5,4.0,OR,Works well even when only partially submerged. Makes frothing easy for beginners like me.
Home_and_Kitchen_5,4.0,OR,Went together OK and looks good in the corner. The color is very dark
Home_and_Kitchen_5,5.0,OR,You rarely have to use the AC if you live somewhere with no humidity.
Home_and_Kitchen_5,5.0,OR,"GIFT FOR HUSBAND, HAS SHARPENED EVERY KNIFE IN THE HOUSE. WORKS WELL, NO PROBLEMS"
Home_and_Kitchen_5,5.0,OR,"These are nice towels. Absorbs well.
Getting ready to see if they come in gray"
Home_and_Kitchen_5,4.0,OR,Nice product have not had much experience with this thing the roller is awesome..
Home_and_Kitchen_5,4.0,OR,Plastic a little flimsy but it does hold many photos and keeps them safe
Home_and_Kitchen_5,5.0,OR,This knife sharpener works really well I also sharpen my sewing scissors with it
Home_and_Kitchen_5,5.0,OR,This product is sturdy and has a nice design.  Will last and last.
Home_and_Kitchen_5,4.0,OR,Decent for the price. I am using it behind my love seat...so it works.
Home_and_Kitchen_5,4.0,OR,"Definitely not water proof but worth the price, keeps the dust and dirt away."
Home_and_Kitchen_5,3.0,OR,Very nice but you have to be careful in handling. The edges crack easily.
Home_and_Kitchen_5,5.0,OR,Had a mismatched header vs bed frame.  This worked great! Have recommended since!
Home_and_Kitchen_5,5.0,OR,It was a gift for my daughter and she said it really works well.
Home_and_Kitchen_5,3.0,OR,"kind of cheap, really thin metal, does the trick.
Exactly what youd expect for $1.99."
Home_and_Kitchen_5,5.0,OR,"Love this product, wish it had built in razor for cutting, otherwise I'm happy"
Home_and_Kitchen_5,5.0,OR,cute - my granddaughter is 3 & has it in her play kitchen set
Home_and_Kitchen_5,5.0,OR,A gift for my granddaughter after she saw mine and we both love them.
Home_and_Kitchen_5,5.0,OR,This worked great for my skin and my hair! Definitely recommend it to others!
Home_and_Kitchen_5,5.0,OR,"Simply put, they are fantastic.  Very happy with my purchase!  Thank you!"
